Start,Diver,Gender,Discipline,Line,Official Top,AP,RP,Card,Points,Remarks,Title Event,Event Type,Day,Category Event,Date,Name,Country,Month,Experience Dive,Experience Discipline
59,Ai Futaki (JPN),2.0,1.0,,00:00,25,25 m,WHITE,25.0,OK,Deepwater Okinawa Cup 2008,Depth Competition,2008-08-10,other,2008-08-10,Ai Futaki,JPN,8,3,2
60,Ai Futaki (JPN),2.0,2.0,,00:00,0,0 m,WHITE,0.0,OK,Deepwater Okinawa Cup 2008,Depth Competition,2008-08-10,other,2008-08-10,Ai Futaki,JPN,8,4,1
4,Ai Kadoike (JPN),2.0,2.0,1.0,09:54,24,24 m,WHITE,24.0,Ok,Freedom Depth Games 2022 AIDA a Freediving World Series event,Depth Competition,2022-10-06,World Championship,2022-10-06,Ai Kadoike,JPN,10,1,1
17,Ai Kadoike (JPN),2.0,3.0,1.0,00:07,27,27 m,WHITE,27.0,Ok,Freedom Depth Games 2022 AIDA a Freediving World Series event,Depth Competition,2022-10-12,World Championship,2022-10-12,Ai Kadoike,JPN,10,2,1
8,Ai Kadoike (JPN),2.0,3.0,1.0,10:26,28,28 m,WHITE,28.0,Ok,Freedom Depth Games 2022 AIDA a Freediving World Series event,Depth Competition,2022-10-13,World Championship,2022-10-13,Ai Kadoike,JPN,10,3,2
17,Ai Kadoike (JPN),2.0,3.0,1.0,12:14,31,31 m,WHITE,31.0,Ok,Freedom Depth Games 2022 AIDA a Freediving World Series event,Depth Competition,2022-10-15,World Championship,2022-10-15,Ai Kadoike,JPN,10,4,3
2,Ai Nagae (JPN),2.0,3.0,,00:00,40,40 m,WHITE,40.0,OK,16th Manazuru Free Diving Classic,Depth Competition,2015-10-10,other,2015-10-10,Ai Nagae,JPN,10,1,1
4,Air Yangjingyan (CHN),2.0,3.0,,00:00,45,45 m,WHITE,45.0,-,Freedive Panglao July 2018 Minicompetition,Depth Competition,2018-07-27,Panglao,2018-07-27,Air Yangjingyan,CHN,7,1,1
3,Air Yangjingyan (CHN),2.0,3.0,,00:00,50,50 m,WHITE,50.0,-,Freedive Panglao July 2018 Minicompetition,Depth Competition,2018-07-28,Panglao,2018-07-28,Air Yangjingyan,CHN,7,2,2
15,Air Yangjingyan (CHN),2.0,3.0,,00:00,60,60 m,RED,0.0,DQ Pull surface,Sabang International Freediving Competition 2018,Depth Competition,2018-11-04,other,2018-11-04,Air Yangjingyan,CHN,11,3,3
14,Air Yangjingyan (CHN),2.0,2.0,,00:00,62,62 m,WHITE,62.0,-,Sabang International Freediving Competition 2018,Depth Competition,2018-11-06,other,2018-11-06,Air Yangjingyan,CHN,11,4,1
15,Air Yangjingyan (CHN),2.0,1.0,,00:00,30,30 m,WHITE,30.0,-,Sabang International Freediving Competition 2018,Depth Competition,2018-11-08,other,2018-11-08,Air Yangjingyan,CHN,11,5,1
1,Aki Shimoyama (JPN),2.0,3.0,,00:00,34,34 m,WHITE,34.0,-,17th Manazuru freediving classics,Depth Competition,2016-10-10,other,2016-10-10,Aki Shimoyama,JPN,10,1,1
5,Aki Shimoyama (JPN),2.0,3.0,,00:00,37,37 m,WHITE,37.0,-,Manazuru freediving festival,Depth Competition,2017-07-08,other,2017-07-08,Aki Shimoyama,JPN,7,2,2
2,Aki Shimoyama (JPN),2.0,3.0,,00:00,52,52 m,RED,0.0,DQ Late Start,Freedive Panglao Japanese Cup 2018,Depth Competition,2018-09-16,Panglao,2018-09-16,Aki Shimoyama,JPN,9,3,3
6,Aki Shimoyama (JPN),2.0,1.0,,00:00,25,25 m,WHITE,25.0,Ok,Attack-25ｍ＠shishihama,Depth Competition,2018-11-11,other,2018-11-11,Aki Shimoyama,JPN,11,4,1
21,Aki Shimoyama (JPN),2.0,3.0,,00:00,52,52 m,WHITE,52.0,Ok,Philippine Depth National Championship 2019,Depth Competition,2019-05-18,other,2019-05-18,Aki Shimoyama,JPN,5,5,4
16,Aki Shimoyama (JPN),2.0,2.0,,00:00,48,48 m,WHITE,48.0,Ok,Philippine Depth National Championship 2019,Depth Competition,2019-05-19,other,2019-05-19,Aki Shimoyama,JPN,5,6,1
1,Aki Shimoyama (JPN),2.0,1.0,,00:00,37,30 m,YELLOW,22.0,No tag,AIDA Manazuru Freediving Festival 2019,Depth Competition,2019-07-20,other,2019-07-20,Aki Shimoyama,JPN,7,7,2
30,Aki Shimoyama (JPN),2.0,3.0,2.0,18:39,55,47 m,YELLOW,38.0,"No tag,rp<ap",AIDA Depth World Championship 2019,World Championship,2019-09-12,World Championship,2019-09-12,Aki Shimoyama,JPN,9,8,5
23,Aki Shimoyama (JPN),2.0,2.0,1.0,17:57,52,47 m,YELLOW,41.0,"No tag,rp<ap",AIDA Depth World Championship 2019,World Championship,2019-09-14,World Championship,2019-09-14,Aki Shimoyama,JPN,9,9,2
5,Aki Shimoyama (JPN),2.0,1.0,1.0,14:30,40,30 m,YELLOW,19.0,No tag,AIDA The11th Yebis cup by team MUGEN,Depth Competition,2022-09-24,other,2022-09-24,Aki Shimoyama,JPN,9,10,3
5,Aki Shimoyama (JPN),2.0,1.0,1.0,12:30,40,24 m,YELLOW,7.0,No tag,AIDA The12th Yebis cup by team MUGEN,Depth Competition,2022-09-25,other,2022-09-25,Aki Shimoyama,JPN,9,11,4
3,Aki Shimoyama (JPN),2.0,2.0,,00:00,46,38 m,YELLOW,29.0,No tag,AIDA TrueNorth Okinawa Ocean Freediving Official Recording,Depth Competition,2022-09-30,other,2022-09-30,Aki Shimoyama,JPN,9,12,3
45,Alana Caskey (AUS),2.0,2.0,,00:00,34,34 m,WHITE,34.0,OK,Triple Depth 2009,Depth Competition,2009-09-06,other,2009-09-06,Alana Caskey,AUS,9,1,1
46,Alana Caskey (AUS),2.0,3.0,,00:00,35,35 m,WHITE,35.0,OK,Triple Depth 2009,Depth Competition,2009-09-06,other,2009-09-06,Alana Caskey,AUS,9,2,1
47,Alana Caskey (AUS),2.0,1.0,,00:00,23,23 m,WHITE,23.0,OK,Triple Depth 2009,Depth Competition,2009-09-06,other,2009-09-06,Alana Caskey,AUS,9,3,1
10,Alana Caskey (AUS),2.0,3.0,,00:00,50,50 m,WHITE,50.0,OK,Freedive Dahab Mini Comp 2010,Depth Competition,2010-05-21,other,2010-05-21,Alana Caskey,AUS,5,4,2
11,Alana Caskey (AUS),2.0,2.0,,00:00,43,-2 m,RED,0.0,DQBO,Freedive Dahab Mini Comp 2010,Depth Competition,2010-05-21,other,2010-05-21,Alana Caskey,AUS,5,5,2
12,Alana Caskey (AUS),2.0,2.0,,00:00,41,41 m,WHITE,41.0,OK,Freedive Dahab Mini Comp 2010,Depth Competition,2010-05-21,other,2010-05-21,Alana Caskey,AUS,5,6,3
20,Alana Caskey (AUS),2.0,3.0,,00:00,58,-2 m,RED,0.0,DQOTHER,Triple Depth 2011,Competition,2011-06-23,other,2011-06-23,Alana Caskey,AUS,6,7,3
21,Alana Caskey (AUS),2.0,1.0,,00:00,42,-2 m,RED,0.0,DQOTHER,Triple Depth 2011,Competition,2011-06-23,other,2011-06-23,Alana Caskey,AUS,6,8,2
22,Alana Caskey (AUS),2.0,2.0,,00:00,50,50 m,WHITE,50.0,OK,Triple Depth 2011,Competition,2011-06-23,other,2011-06-23,Alana Caskey,AUS,6,9,4
1,Albertine Guez (FRA),2.0,1.0,,00:00,30,30 m,WHITE,30.0,Ok,Authentic Big Blue 2022 - AIDA,Depth Competition,2022-09-19,other,2022-09-19,Albertine Guez,FRA,9,1,1
15,Albertine Guez (FRA),2.0,1.0,,00:00,33,30 m,YELLOW,26.0,"No tag,under ap",Authentic Big Blue 2022 - AIDA,Depth Competition,2022-09-20,other,2022-09-20,Albertine Guez,FRA,9,2,2
20,Albertine Guez (FRA),2.0,2.0,,00:00,35,35 m,WHITE,35.0,Ok,Authentic Big Blue 2022 - AIDA,Depth Competition,2022-09-21,other,2022-09-21,Albertine Guez,FRA,9,3,1
190,Alejandra Lopez (MEX),2.0,3.0,,00:00,38,38 m,WHITE,38.0,OK,5th AIDA Freediving Team World Championship,World Championship,2006-12-09,World Championship,2006-12-09,Alejandra Lopez,MEX,12,1,1
9,Alejandra Lopez (MEX),2.0,3.0,,00:00,42,42 m,WHITE,0.0,OK,xibalba 2011,Mixed Competition,2011-07-16,other,2011-07-16,Alejandra Lopez,MEX,7,2,2
10,Alejandra Lopez (MEX),2.0,3.0,,00:00,46,46 m,WHITE,46.0,OK,xibalba 2011,Mixed Competition,2011-07-16,other,2011-07-16,Alejandra Lopez,MEX,7,3,3
67,Alejandra Lopez (MEX),2.0,3.0,,00:00,50,50 m,WHITE,50.0,OK,AIDA Individual Depth World Championship 2011,World Championship,2011-09-15,World Championship,2011-09-15,Alejandra Lopez,MEX,9,4,4
68,Alejandra Lopez (MEX),2.0,2.0,,00:00,40,40 m,WHITE,40.0,OK,AIDA Individual Depth World Championship 2011,World Championship,2011-09-15,World Championship,2011-09-15,Alejandra Lopez,MEX,9,5,1
55,Alejandra Lopez (MEX),2.0,3.0,,00:00,53,0 m,RED,0.0,DQBO,World Championship 2012,World Championship,2012-09-09,World Championship,2012-09-09,Alejandra Lopez,MEX,9,6,5
79,Alejandra Lopez (MEX),2.0,3.0,,00:00,51,51 m,RED,0.0,DQOTHER,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Alejandra Lopez,MEX,11,7,6
80,Alejandra Lopez (MEX),2.0,3.0,,00:00,52,52 m,RED,0.0,DQSP,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Alejandra Lopez,MEX,11,8,7
81,Alejandra Lopez (MEX),2.0,3.0,,00:00,53,53 m,WHITE,53.0,OK,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Alejandra Lopez,MEX,11,9,8
82,Alejandra Lopez (MEX),2.0,3.0,,00:00,54,54 m,RED,0.0,DQSP,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Alejandra Lopez,MEX,11,10,9
83,Alejandra Lopez (MEX),2.0,3.0,,00:00,54,54 m,WHITE,54.0,OK,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Alejandra Lopez,MEX,11,11,10
33,Alejandra Lopez (MEX),2.0,3.0,,00:00,51,51 m,WHITE,51.0,OK,Vertical Blue 2013,Depth Competition,2013-11-09,VB,2013-11-09,Alejandra Lopez,MEX,11,12,11
34,Alejandra Lopez (MEX),2.0,3.0,,00:00,55,55 m,WHITE,55.0,OK,Vertical Blue 2013,Depth Competition,2013-11-09,VB,2013-11-09,Alejandra Lopez,MEX,11,13,12
35,Alejandra Lopez (MEX),2.0,3.0,,00:00,61,61 m,WHITE,61.0,OK,Vertical Blue 2013,Depth Competition,2013-11-09,VB,2013-11-09,Alejandra Lopez,MEX,11,14,13
36,Alejandra Lopez (MEX),2.0,2.0,,00:00,51,51 m,WHITE,51.0,OK,Vertical Blue 2013,Depth Competition,2013-11-09,VB,2013-11-09,Alejandra Lopez,MEX,11,15,2
37,Alejandra Lopez (MEX),2.0,1.0,,00:00,33,33 m,WHITE,33.0,OK,Vertical Blue 2013,Depth Competition,2013-11-09,VB,2013-11-09,Alejandra Lopez,MEX,11,16,1
31,Alejandra Lopez (MEX),2.0,3.0,,00:00,58,48 m,YELLOW,37.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,2014-05-25,Alejandra Lopez,MEX,5,17,14
30,Alejandra Lopez (MEX),2.0,2.0,,00:00,52,52 m,WHITE,52.0,OK,Suunto Vertical Blue 2015,Depth Competition,2015-04-27,VB,2015-04-27,Alejandra Lopez,MEX,4,18,3
31,Alejandra Lopez (MEX),2.0,2.0,,00:00,56,56 m,WHITE,56.0,OK,Suunto Vertical Blue 2015,Depth Competition,2015-04-27,VB,2015-04-27,Alejandra Lopez,MEX,4,19,4
32,Alejandra Lopez (MEX),2.0,3.0,,00:00,61,54 m,YELLOW,46.0,PEN,Suunto Vertical Blue 2015,Depth Competition,2015-04-27,VB,2015-04-27,Alejandra Lopez,MEX,4,20,15
33,Alejandra Lopez (MEX),2.0,3.0,,00:00,62,62 m,YELLOW,61.0,PEN,Suunto Vertical Blue 2015,Depth Competition,2015-04-27,VB,2015-04-27,Alejandra Lopez,MEX,4,21,16
34,Alejandra Lopez (MEX),2.0,2.0,,00:00,60,60 m,RED,0.0,DQBO,Suunto Vertical Blue 2015,Depth Competition,2015-04-27,VB,2015-04-27,Alejandra Lopez,MEX,4,22,5
35,Alejandra Lopez (MEX),2.0,3.0,,00:00,66,66 m,WHITE,66.0,OK,Suunto Vertical Blue 2015,Depth Competition,2015-04-27,VB,2015-04-27,Alejandra Lopez,MEX,4,23,17
36,Alejandra Lopez (MEX),2.0,3.0,,00:00,68,68 m,WHITE,68.0,OK,Suunto Vertical Blue 2015,Depth Competition,2015-04-27,VB,2015-04-27,Alejandra Lopez,MEX,4,24,18
4,Alejandra Lopez (MEX),2.0,3.0,,00:00,65,61 m,YELLOW,56.0,Early turn,Xibalba 2018,Depth Competition,2018-05-30,other,2018-05-30,Alejandra Lopez,MEX,5,25,19
8,Alejandra Lopez (MEX),2.0,3.0,,00:00,65,63 m,YELLOW,60.0,Early turn,Xibalba 2018,Depth Competition,2018-06-01,other,2018-06-01,Alejandra Lopez,MEX,6,26,20
1,Alejandra Lopez (MEX),2.0,2.0,,00:00,50,50 m,WHITE,50.0,-,Xibalba 2018,Depth Competition,2018-06-02,other,2018-06-02,Alejandra Lopez,MEX,6,27,6
16,Alejandra Lopez (MEX),2.0,3.0,,00:00,65,65 m,WHITE,65.0,Ok,Xibalba 2019,Depth Competition,2019-04-25,other,2019-04-25,Alejandra Lopez,MEX,4,28,21
11,Alejandra Lopez (MEX),2.0,3.0,,00:00,68,24 m,YELLOW,0.0,"No tag,rp<ap",Xibalba 2019,Depth Competition,2019-04-26,other,2019-04-26,Alejandra Lopez,MEX,4,29,22
16,Alejandra Lopez (MEX),2.0,3.0,,00:00,68,68 m,WHITE,68.0,Ok,Xibalba 2019,Depth Competition,2019-04-27,other,2019-04-27,Alejandra Lopez,MEX,4,30,23
17,Alejandra Lopez (MEX),2.0,3.0,,00:00,71,64 m,YELLOW,56.0,"No tag,rp<ap",Xibalba 2019,Depth Competition,2019-04-28,other,2019-04-28,Alejandra Lopez,MEX,4,31,24
9,Alejandra Lopez (MEX),2.0,1.0,,00:00,28,28 m,WHITE,28.0,Ok,AIDA Azul freediving challenge,Depth Competition,2019-09-28,other,2019-09-28,Alejandra Lopez,MEX,9,32,2
3,Alejandra Lopez (MEX),2.0,2.0,,00:00,50,50 m,WHITE,50.0,Ok,AIDA Azul freediving challenge,Depth Competition,2019-09-29,other,2019-09-29,Alejandra Lopez,MEX,9,33,7
15,Alejandra Lopez (MEX),2.0,1.0,,00:00,44,44 m,RED,0.0,Dqbo-uw,AIDA  Azul Freediving Challenge - yum kin 2021,Depth Competition,2021-05-13,other,2021-05-13,Alejandra Lopez,MEX,5,34,3
11,Alejandra Lopez (MEX),2.0,2.0,,00:00,45,37 m,YELLOW,28.0,No tag,AIDA Azul freediving challenge 2022 - June edition,Depth Competition,2022-06-03,other,2022-06-03,Alejandra Lopez,MEX,6,35,8
10,Alejandra Lopez (MEX),2.0,1.0,,00:00,35,35 m,WHITE,35.0,Ok,AIDA Azul freediving challenge 2022 - June edition,Depth Competition,2022-06-05,other,2022-06-05,Alejandra Lopez,MEX,6,36,4
22,Alejandra Lopez (MEX),2.0,2.0,,00:00,45,45 m,WHITE,45.0,Ok,Aida Azul freediving Challenge - September 2022 edition,Depth Competition,2022-09-23,other,2022-09-23,Alejandra Lopez,MEX,9,37,9
25,Alejandra Lopez (MEX),2.0,1.0,,00:00,36,36 m,WHITE,36.0,Ok,Aida Azul freediving Challenge - September 2022 edition,Depth Competition,2022-09-25,other,2022-09-25,Alejandra Lopez,MEX,9,38,5
27,Aleksandra Hózman-Mirza-Sulkiewicz (POL),2.0,3.0,,00:00,0,28 m,YELLOW,18.0,PEN,VII Polish Freediving Championship 2010,Depth Competition,2010-08-01,other,2010-08-01,Aleksandra Hózman-Mirza-Sulkiewicz,POL,8,1,1
28,Aleksandra Hózman-Mirza-Sulkiewicz (POL),2.0,1.0,,00:00,0,25 m,WHITE,25.0,OK,VII Polish Freediving Championship 2010,Depth Competition,2010-08-01,other,2010-08-01,Aleksandra Hózman-Mirza-Sulkiewicz,POL,8,2,1
29,Aleksandra Hózman-Mirza-Sulkiewicz (POL),2.0,2.0,,00:00,0,30 m,WHITE,30.0,OK,VII Polish Freediving Championship 2010,Depth Competition,2010-08-01,other,2010-08-01,Aleksandra Hózman-Mirza-Sulkiewicz,POL,8,3,1
31,Aleksandra Hózman-Mirza-Sulkiewicz (POL),2.0,1.0,,00:00,30,0 m,WHITE,0.0,OK,Crystal Clear Water Competition 2011,Depth Competition,2011-07-30,other,2011-07-30,Aleksandra Hózman-Mirza-Sulkiewicz,POL,7,4,2
32,Aleksandra Hózman-Mirza-Sulkiewicz (POL),2.0,2.0,,00:00,35,-2 m,RED,0.0,DQOTHER,Crystal Clear Water Competition 2011,Depth Competition,2011-07-30,other,2011-07-30,Aleksandra Hózman-Mirza-Sulkiewicz,POL,7,5,2
33,Aleksandra Hózman-Mirza-Sulkiewicz (POL),2.0,2.0,,00:00,30,-2 m,RED,0.0,DQOTHER,Crystal Clear Water Competition 2011,Depth Competition,2011-07-30,other,2011-07-30,Aleksandra Hózman-Mirza-Sulkiewicz,POL,7,6,3
173,Alena Konecna (CZE),2.0,3.0,,00:00,78,78 m,WHITE,78.0,OK,AIDA Team World Championships 2014,World Championship,2014-09-19,World Championship,2014-09-19,Alena Konecna,CZE,9,1,1
5,Alena Konecna (CZE),2.0,3.0,,00:00,90,84 m,RED,0.0,Touch,RedCcup,Mixed Competition,2015-08-28,other,2015-08-28,Alena Konecna,CZE,8,2,2
6,Alena Konecna (CZE),2.0,3.0,,00:00,90,84 m,YELLOW,77.0,"Short, no tag",Red C cup (4th edition),Depth Competition,2016-06-25,other,2016-06-25,Alena Konecna,CZE,6,3,3
1,Alena Konecna (CZE),2.0,2.0,,00:00,65,65 m,WHITE,65.0,Ok,AIDA Calm Zone Classic 2019,Depth Competition,2019-07-18,other,2019-07-18,Alena Konecna,CZE,7,4,1
1,Alena Konecna (CZE),2.0,3.0,,00:00,97,97 m,WHITE,97.0,Ok,AIDA Calm Zone Classic 2019,Depth Competition,2019-07-20,other,2019-07-20,Alena Konecna,CZE,7,5,4
17,Alena Konecna (CZE),2.0,1.0,,00:00,54,54 m,WHITE,54.0,Ok,AIDA Blue Element 2019,Depth Competition,2019-11-20,other,2019-11-20,Alena Konecna,CZE,11,6,1
4,Alena Konecna (CZE),2.0,3.0,,00:00,92,92 m,WHITE,92.0,Ok,AIDA Blue Element 2019,Depth Competition,2019-11-23,other,2019-11-23,Alena Konecna,CZE,11,7,5
6,Alena Konecna (CZE),2.0,2.0,,00:00,81,81 m,WHITE,81.0,Ok,AIDA Blue Element 2019,Depth Competition,2019-11-26,other,2019-11-26,Alena Konecna,CZE,11,8,2
25,Alena Konecna (CZE),2.0,2.0,1.0,21:10,83,83 m,WHITE,83.0,Ok,AIDA Freediving World CUP,Depth Competition,2021-05-11,World Championship,2021-05-11,Alena Konecna,CZE,5,9,3
10,Alena Konecna (CZE),2.0,3.0,,00:00,83,83 m,WHITE,83.0,Ok,AIDA Freediving World CUP,Depth Competition,2021-05-12,World Championship,2021-05-12,Alena Konecna,CZE,5,10,6
18,Alena Konecna (CZE),2.0,1.0,,00:00,35,35 m,WHITE,35.0,Ok,AIDA Freediving World CUP,Depth Competition,2021-05-15,World Championship,2021-05-15,Alena Konecna,CZE,5,11,2
4,Alena Konecna (CZE),2.0,2.0,1.0,14:30,80,80 m,WHITE,80.0,Ok,AIDA Freediving World CUP,Depth Competition,2021-07-12,World Championship,2021-07-12,Alena Konecna,CZE,7,12,4
2,Alena Konecna (CZE),2.0,3.0,1.0,14:10,91,91 m,WHITE,91.0,Ok,AIDA Freediving World CUP,Depth Competition,2021-07-14,World Championship,2021-07-14,Alena Konecna,CZE,7,13,7
12,Alena Konecna (CZE),2.0,1.0,1.0,16:10,43,43 m,WHITE,43.0,Ok,AIDA Freediving World CUP,Depth Competition,2021-07-15,World Championship,2021-07-15,Alena Konecna,CZE,7,14,3
20,Alena Konecna (CZE),2.0,3.0,,00:00,76,76 m,WHITE,76.0,Ok,AIDA WORLD CHAMPIONSHIPS PRE-COMPETITION ANDIKAT INTERREG V-A,Depth Competition,2021-09-14,World Championship,2021-09-14,Alena Konecna,CZE,9,15,8
29,Alena Konecna (CZE),2.0,3.0,,00:00,91,91 m,WHITE,91.0,Ok,AIDA WORLD CHAMPIONSHIPS PRE-COMPETITION ANDIKAT INTERREG V-A,Depth Competition,2021-09-16,World Championship,2021-09-16,Alena Konecna,CZE,9,16,9
22,Alena Konecna (CZE),2.0,2.0,,00:00,76,65 m,YELLOW,53.0,Short,AIDA WORLD CHAMPIONSHIPS PRE-COMPETITION ANDIKAT INTERREG V-A,Depth Competition,2021-09-17,World Championship,2021-09-17,Alena Konecna,CZE,9,17,5
12,Alena Konecna (CZE),2.0,2.0,1.0,10:00,84,84 m NR,WHITE,84.0,Ok,Depth World Championship,Depth Competition,2021-09-24,World Championship,2021-09-24,Alena Konecna,CZE,9,18,6
11,Alena Konecna (CZE),2.0,3.0,2.0,09:25,94,94 m,WHITE,94.0,Ok,Depth World Championship,Depth Competition,2021-09-28,World Championship,2021-09-28,Alena Konecna,CZE,9,19,10
3,Alena Konecna (CZE),2.0,3.0,1.0,09:30,92,92 m,WHITE,92.0,Ok,AIDA Free2Dive Cyprus Depth Games,Depth Competition,2022-09-13,other,2022-09-13,Alena Konecna,CZE,9,20,11
3,Alena Konecna (CZE),2.0,3.0,1.0,09:20,98,98 m NR,WHITE,98.0,Ok,AIDA Free2Dive Cyprus Depth Games,Depth Competition,2022-09-17,other,2022-09-17,Alena Konecna,CZE,9,21,12
1,Alena Zabloudilová (CZE),2.0,1.0,,00:00,30,30 m,WHITE,30.0,OK,AA Depth Minicomp 2011,Competition,2011-06-11,other,2011-06-11,Alena Zabloudilová,CZE,6,1,1
31,Alena Zabloudilová (CZE),2.0,1.0,,00:00,56,56 m,WHITE,56.0,OK,AIDA Individual Depth World Championship 2011,World Championship,2011-09-15,World Championship,2011-09-15,Alena Zabloudilová,CZE,9,2,2
32,Alena Zabloudilová (CZE),2.0,3.0,,00:00,88,88 m,RED,0.0,DQBO,AIDA Individual Depth World Championship 2011,World Championship,2011-09-15,World Championship,2011-09-15,Alena Zabloudilová,CZE,9,3,1
33,Alena Zabloudilová (CZE),2.0,2.0,,00:00,79,79 m,WHITE,79.0,OK,AIDA Individual Depth World Championship 2011,World Championship,2011-09-15,World Championship,2011-09-15,Alena Zabloudilová,CZE,9,4,1
6,Alena Zabloudilová (CZE),2.0,3.0,,00:00,75,75 m,WHITE,75.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other,2012-05-30,Alena Zabloudilová,CZE,5,5,2
7,Alena Zabloudilová (CZE),2.0,3.0,,00:00,70,70 m,WHITE,70.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other,2012-05-30,Alena Zabloudilová,CZE,5,6,3
1,Alena Zabloudilová (CZE),2.0,3.0,,00:00,87,87 m,WHITE,87.0,OK,FREEDIVE DAHAB June minicomp,Mixed Competition,2012-06-24,other,2012-06-24,Alena Zabloudilová,CZE,6,7,4
1,Alena Zabloudilová (CZE),2.0,2.0,,00:00,71,71 m,WHITE,71.0,OK,Little Blue Hole Competition,Depth Competition,2012-08-30,other,2012-08-30,Alena Zabloudilová,CZE,8,8,2
9,Alena Zabloudilová (CZE),2.0,2.0,,00:00,82,82 m,WHITE,82.0,OK,TRIPLE DEPTH 2012,Mixed Competition,2012-10-20,other,2012-10-20,Alena Zabloudilová,CZE,10,9,3
10,Alena Zabloudilová (CZE),2.0,3.0,,00:00,80,80 m,WHITE,80.0,OK,TRIPLE DEPTH 2012,Mixed Competition,2012-10-20,other,2012-10-20,Alena Zabloudilová,CZE,10,10,5
11,Alena Zabloudilová (CZE),2.0,1.0,,00:00,57,57 m,WHITE,57.0,OK,TRIPLE DEPTH 2012,Mixed Competition,2012-10-20,other,2012-10-20,Alena Zabloudilová,CZE,10,11,3
17,Alena Zabloudilová (CZE),2.0,2.0,,00:00,80,80 m,WHITE,80.0,OK,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Alena Zabloudilová,CZE,11,12,4
18,Alena Zabloudilová (CZE),2.0,3.0,,00:00,86,86 m,WHITE,86.0,OK,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Alena Zabloudilová,CZE,11,13,6
19,Alena Zabloudilová (CZE),2.0,1.0,,00:00,62,62 m,WHITE,62.0,OK,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Alena Zabloudilová,CZE,11,14,4
20,Alena Zabloudilová (CZE),2.0,3.0,,00:00,90,90 m,WHITE,90.0,OK,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Alena Zabloudilová,CZE,11,15,7
21,Alena Zabloudilová (CZE),2.0,1.0,,00:00,65,65 m NR,WHITE,65.0,OK,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Alena Zabloudilová,CZE,11,16,5
22,Alena Zabloudilová (CZE),2.0,2.0,,00:00,82,82 m,WHITE,82.0,OK,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Alena Zabloudilová,CZE,11,17,5
7,Alenka Artnik (SVN),2.0,3.0,,00:00,90,90 m,WHITE,90.0,NR,RedCcup,Mixed Competition,2015-08-27,other,2015-08-27,Alenka Artnik,SVN,8,1,1
7,Alenka Artnik (SVN),2.0,3.0,,00:00,70,70 m,WHITE,70.0,NR,RedCcup,Mixed Competition,2015-08-28,other,2015-08-28,Alenka Artnik,SVN,8,2,2
3,Alenka Artnik (SVN),2.0,3.0,,00:00,75,75 m,WHITE,75.0,-,Russian Open National Championship,Competition,2016-05-18,other,2016-05-18,Alenka Artnik,SVN,5,3,3
11,Alenka Artnik (SVN),2.0,3.0,,00:00,83,83 m,WHITE,83.0,-,Russian Open National Championship,Competition,2016-05-18,other,2016-05-18,Alenka Artnik,SVN,5,4,4
9,Alenka Artnik (SVN),2.0,3.0,,00:00,90,90 m,WHITE,90.0,NR,Red C cup (4th edition),Depth Competition,2016-06-23,other,2016-06-23,Alenka Artnik,SVN,6,5,5
8,Alenka Artnik (SVN),2.0,3.0,,00:00,70,70 m,WHITE,70.0,NR,Red C cup (4th edition),Depth Competition,2016-06-25,other,2016-06-25,Alenka Artnik,SVN,6,6,6
6,Alenka Artnik (SVN),2.0,1.0,,00:00,50,50 m,WHITE,50.0,NR,Freedive Panglao Staff Competition,Depth Competition,2017-05-25,Panglao,2017-05-25,Alenka Artnik,SVN,5,7,1
2,Alenka Artnik (SVN),2.0,1.0,,00:00,53,53 m,WHITE,53.0,NR,Freedive Panglao Staff Competition,Depth Competition,2017-05-26,Panglao,2017-05-26,Alenka Artnik,SVN,5,8,2
29,Alenka Artnik (SVN),2.0,3.0,,00:00,83,83 m,WHITE,83.0,-,Asian Freediving Cup 2017,Depth Competition,2017-06-03,other,2017-06-03,Alenka Artnik,SVN,6,9,7
27,Alenka Artnik (SVN),2.0,2.0,,00:00,71,71 m,WHITE,71.0,NR,Asian Freediving Cup 2017,Depth Competition,2017-06-04,other,2017-06-04,Alenka Artnik,SVN,6,10,1
