,onehotencoder__Gender_F,onehotencoder__Gender_M,onehotencoder__Discipline_CNF,onehotencoder__Discipline_CWT,onehotencoder__Discipline_CWTB,onehotencoder__Discipline_FIM,onehotencoder__Card_RED,onehotencoder__Card_WHITE,onehotencoder__Card_YELLOW,onehotencoder__Event Type_Competition,onehotencoder__Event Type_Depth Competition,onehotencoder__Event Type_Mixed Competition,onehotencoder__Event Type_Pool Competition,onehotencoder__Event Type_Team Competition,onehotencoder__Event Type_World Championship,onehotencoder__Event Type_Worldrecord attempt,remainder__Diver,remainder__AP,remainder__RP,remainder__Points,remainder__Remarks,remainder__Day,remainder__Month,remainder__Experience Dive,remainder__Experience Discipline,remainder__Country
10286,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,William Trubridge (NZL),92,92,92.0,OK,2015-04-27,4,84,31,NZL
10287,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yuki Muto (JPN),55,55,55.0,OK,2015-04-27,4,28,21,JPN
10288,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tomoka Fukuda (JPN),85,85,85.0,OK,2015-04-27,4,25,18,JPN
10289,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Georgina Miller (GBR),52,52,52.0,OK,2015-04-27,4,67,48,GBR
10290,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Georgina Miller (GBR),52,43,33.0,PEN,2015-04-27,4,68,49,GBR
10291,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Georgina Miller (GBR),53,43,32.0,PEN,2015-04-27,4,69,50,GBR
10292,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Georgina Miller (GBR),53,49,44.0,PEN,2015-04-27,4,70,51,GBR
10293,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jonathan Sunnex (NZL),95,60,-35.0,DQSP,2015-04-27,4,21,5,NZL
10294,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Victor Quandos (SWE),55,16,-24.0,PEN,2015-04-27,4,8,6,SWE
10295,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Johan Thelaus (SWE),67,46,24.0,PEN,2015-04-27,4,35,9,SWE
10296,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Johan Thelaus (SWE),69,69,0.0,DQBO,2015-04-27,4,36,10,SWE
10297,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dean Chaouche (GBR),91,91,91.0,OK,2015-04-27,4,5,2,GBR
10298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dean Chaouche (GBR),68,68,68.0,OK,2015-04-27,4,6,3,GBR
10299,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dean Chaouche (GBR),71,71,0.0,DQOTHER,2015-04-27,4,7,4,GBR
10300,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Misuzu Okamoto (JPN),92,92,92.0,OK,2015-04-27,4,11,10,JPN
10301,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Misuzu Okamoto (JPN),92,60,-32.0,DQSP,2015-04-27,4,12,11,JPN
10302,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Misuzu Okamoto (JPN),89,89,89.0,OK,2015-04-27,4,13,12,JPN
10303,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Misuzu Okamoto (JPN),89,52,14.0,PEN,2015-04-27,4,14,13,JPN
10304,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Misuzu Okamoto (JPN),86,86,86.0,OK,2015-04-27,4,15,14,JPN
10305,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Adam Stern (AUS),85,85,85.0,OK,2015-04-27,4,6,2,AUS
10306,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Adam Stern (AUS),95,89,82.0,PEN,2015-04-27,4,7,3,AUS
10307,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Adam Stern (AUS),93,93,93.0,OK,2015-04-27,4,8,4,AUS
10308,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Adam Stern (AUS),90,90,90.0,OK,2015-04-27,4,9,5,AUS
10309,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Adam Stern (AUS),90,83,75.0,PEN,2015-04-27,4,10,6,AUS
10310,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sofia Gomez (COL),72,72,72.0,OK,2015-04-27,4,12,4,COL
10311,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sofia Gomez (COL),72,56,39.0,PEN,2015-04-27,4,13,5,COL
10312,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sofia Gomez (COL),73,60,46.0,PEN,2015-04-27,4,14,6,COL
10313,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sofia Gomez (COL),73,71,68.0,PEN,2015-04-27,4,15,7,COL
10314,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sofia Gomez (COL),70,70,70.0,OK,2015-04-27,4,16,4,COL
10315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sofia Gomez (COL),51,51,51.0,OK,2015-04-27,4,17,4,COL
10316,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sofia Gomez (COL),67,67,67.0,OK,2015-04-27,4,18,5,COL
10317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sayuri Kinoshita (JPN),80,80,80.0,OK,2015-04-27,4,6,2,JPN
10318,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sayuri Kinoshita (JPN),77,77,77.0,OK,2015-04-27,4,7,3,JPN
10319,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sayuri Kinoshita (JPN),80,80,80.0,OK,2015-04-27,4,8,1,JPN
10320,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dean Chaouche (GBR),80,80,80.0,OK,2015-04-27,4,8,0,GBR
10321,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dean Chaouche (GBR),71,71,0.0,DQBO,2015-04-27,4,9,5,GBR
10322,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ryan Myers (USA),71,64,56.0,PEN,2015-04-27,4,2,0,USA
10323,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ryan Myers (USA),65,65,65.0,OK,2015-04-27,4,3,2,USA
10324,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ryuzo Shinomiya (JPN),65,65,0.0,DQOTHER,2015-04-27,4,65,12,JPN
10325,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ryuzo Shinomiya (JPN),91,91,91.0,OK,2015-04-27,4,66,14,JPN
10326,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ryuzo Shinomiya (JPN),95,95,95.0,OK,2015-04-27,4,67,39,JPN
10327,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ryuzo Shinomiya (JPN),67,66,-1.0,DQOTHER,2015-04-27,4,68,13,JPN
10328,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ryuzo Shinomiya (JPN),62,62,62.0,OK,2015-04-27,4,69,14,JPN
10329,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Karla Mendez (VEN),43,43,43.0,OK,2015-04-27,4,11,3,VEN
10330,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Karla Mendez (VEN),58,58,58.0,OK,2015-04-27,4,12,5,VEN
10331,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Karla Mendez (VEN),59,59,59.0,OK,2015-04-27,4,13,3,VEN
10332,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Karla Mendez (VEN),61,61,61.0,OK,2015-04-27,4,14,6,VEN
10333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Karla Mendez (VEN),61,61,61.0,OK,2015-04-27,4,15,4,VEN
10334,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Johan Thelaus (SWE),67,67,0.0,DQOTHER,2015-04-27,4,37,11,SWE
10335,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sayuri Kinoshita (JPN),73,73,73.0,OK,2015-04-27,4,9,4,JPN
10336,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Johan Thelaus (SWE),65,55,-10.0,DQOTHER,2015-04-27,4,38,12,SWE
10337,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Johan Thelaus (SWE),68,60,-8.0,DQOTHER,2015-04-27,4,39,13,SWE
10338,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Johan Thelaus (SWE),75,75,75.0,OK,2015-04-27,4,40,21,SWE
10339,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shiv Madhu (),84,84,84.0,OK,2015-04-27,4,3,3,Unknown
10340,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shiv Madhu (),82,82,0.0,DQSP,2015-04-27,4,4,4,Unknown
10341,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shiv Madhu (),83,76,68.0,PEN,2015-04-27,4,5,5,Unknown
10342,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shiv Madhu (),84,65,45.0,PEN,2015-04-27,4,6,6,Unknown
10343,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shiv Madhu (),77,77,77.0,OK,2015-04-27,4,7,7,Unknown
10344,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shiv Madhu (),70,70,70.0,OK,2015-04-27,4,8,8,Unknown
10345,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ryan Myers (USA),70,67,63.0,PEN,2015-04-27,4,4,3,USA
10346,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ryan Myers (USA),70,62,-8.0,DQOTHER,2015-04-27,4,5,4,USA
10347,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ryan Myers (USA),67,67,67.0,OK,2015-04-27,4,6,5,USA
10348,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Victor Quandos (SWE),50,50,50.0,OK,2015-04-27,4,9,7,SWE
10349,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sayuri Kinoshita (JPN),70,70,70.0,OK,2015-04-27,4,10,5,JPN
10350,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Johan Thelaus (SWE),65,65,65.0,OK,2015-04-27,4,41,14,SWE
10351,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Katarina Linczenyiova (SVK),76,76,76.0,OK,2015-04-27,4,5,0,SVK
10352,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sayuri Kinoshita (JPN),60,60,60.0,OK,2015-04-27,4,11,3,JPN
10353,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tomoka Fukuda (JPN),66,66,66.0,OK,2015-04-27,4,26,3,JPN
10354,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tomoka Fukuda (JPN),87,87,87.0,OK,2015-04-27,4,27,19,JPN
10355,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tomoka Fukuda (JPN),71,71,71.0,OK,2015-04-27,4,28,4,JPN
10356,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tomoka Fukuda (JPN),50,50,50.0,OK,2015-04-27,4,29,4,JPN
10357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tomoka Fukuda (JPN),75,75,75.0,OK,2015-04-27,4,30,5,JPN
10358,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yuki Muto (JPN),58,58,0.0,DQBO,2015-04-27,4,29,22,JPN
10359,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Katarina Linczenyiova (SVK),70,70,70.0,OK,2015-04-27,4,6,5,SVK
10360,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Katarina Linczenyiova (SVK),61,61,61.0,OK,2015-04-27,4,7,1,SVK
10361,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Katarina Linczenyiova (SVK),71,71,71.0,OK,2015-04-27,4,8,2,SVK
10362,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Katarina Linczenyiova (SVK),80,80,80.0,OK,2015-04-27,4,9,6,SVK
10363,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Katarina Linczenyiova (SVK),50,31,11.0,PEN,2015-04-27,4,10,0,SVK
10364,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tomoka Fukuda (JPN),80,80,80.0,OK,2015-04-27,4,31,6,JPN
10365,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Katarina Linczenyiova (SVK),50,50,50.0,OK,2015-04-27,4,11,1,SVK
10366,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Nathalie Pijper (NLD),19,19,19.0,OK,2015-04-29,4,0,0,NLD
10367,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Knut Pedersen (NOR),19,10,1.0,PEN,2015-04-29,4,0,0,NOR
10368,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bernhard Krumm (DEU),14,14,14.0,OK,2015-04-29,4,0,0,DEU
10369,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Milou Van Den Es (NLD),15,11,7.0,PEN,2015-04-29,4,0,0,NLD
10370,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Jaap Engel (NLD),15,15,15.0,OK,2015-04-29,4,0,0,NLD
10371,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Emmanuele Buchmuller (FRA),15,15,15.0,OK,2015-04-29,4,0,0,FRA
10372,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bettina Krumm (DEU),30,30,30.0,OK,2015-04-29,4,0,0,DEU
10373,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Lisette Van Marrewyk (NLD),19,19,19.0,OK,2015-04-29,4,0,0,NLD
10374,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Dee Pedersen (),20,20,20.0,OK,2015-04-29,4,0,0,Unknown
10375,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Rodolfo Robatti (CHE),65,65,65.0,OK,2015-04-30,4,16,4,CHE
10376,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Lily Crespy (FRA),50,50,50.0,OK,2015-04-30,4,4,2,FRA
10377,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Helena Bourdillon (GBR),50,50,-1.0,DQOTHER,2015-04-30,4,4,0,GBR
10378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Geroge Close (GBR),40,40,40.0,OK,2015-04-30,4,2,0,GBR
10379,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Timothy Oehmigen (DEU),60,60,60.0,OK,2015-04-30,4,1,1,DEU
10380,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yuen Fun Ivory Yau (HKG),16,16,16.0,OK,2015-05-02,5,0,0,HKG
10381,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Oliver Ng (HKG),45,45,45.0,OK,2015-05-02,5,2,2,HKG
10382,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Stanley Sradaputta (IDN),65,65,65.0,OK,2015-05-02,5,7,5,IDN
10383,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunyoung Kim (KOR),37,37,37.0,OK,2015-05-02,5,3,2,KOR
10384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kim Sang Ken Tong (HKG),24,24,24.0,OK,2015-05-02,5,0,0,HKG
10385,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hwancheol Yoo (KOR),40,40,40.0,OK,2015-05-02,5,0,0,KOR
10386,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Martin Zapanta (PHL),52,52,52.0,OK,2015-05-02,5,2,1,PHL
10387,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tara Abrina (PHL),12,12,12.0,OK,2015-05-02,5,0,0,PHL
10388,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hyeryong Kim (KOR),47,47,47.0,OK,2015-05-02,5,0,0,KOR
10389,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mohd Azam Abdul Hamid (MYS),67,67,0.0,DQSP,2015-05-02,5,19,9,MYS
10390,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Prudence Y.M. Lau (HKG),22,21,19.0,PEN,2015-05-02,5,0,0,HKG
10391,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sangsun Kim (KOR),35,35,35.0,OK,2015-05-02,5,0,0,KOR
10392,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Potti Dingfeng Liu (CHN),56,56,56.0,OK,2015-05-02,5,2,2,CHN
10393,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lap Hing ( Chris ) Cheung (HKG),58,58,58.0,OK,2015-05-02,5,2,2,HKG
10394,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Chan Wai Leung Maleung (HKG),27,27,27.0,OK,2015-05-02,5,0,0,HKG
10395,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yirang Lim (KOR),55,55,0.0,DQBO,2015-05-02,5,2,2,KOR
10396,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nayoung Moon (KOR),30,30,30.0,OK,2015-05-02,5,2,2,KOR
10397,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Soomeen Park (KOR),37,37,37.0,OK,2015-05-02,5,0,0,KOR
10398,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Divine Start (PHL),30,30,0.0,DQSP,2015-05-02,5,0,0,PHL
10399,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mic L (PHL),37,37,37.0,OK,2015-05-02,5,0,0,PHL
10400,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Carmelo Franco Jr Navarro (PHL),48,48,48.0,OK,2015-05-02,5,7,4,PHL
10401,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eugine Lee (KOR),35,35,35.0,OK,2015-05-02,5,2,2,KOR
10402,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mic L (PHL),35,35,35.0,OK,2015-05-02,5,1,1,PHL
10403,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Potti Dingfeng Liu (CHN),60,60,60.0,OK,2015-05-02,5,3,3,CHN
10404,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jin (Sendoh) Wang (CHN),72,72,72.0,OK,2015-05-02,5,2,1,CHN
10405,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jin (Sendoh) Wang (CHN),75,75,75.0,OK,2015-05-02,5,3,2,CHN
10406,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Wanping Wang (CHN),51,51,51.0,OK,2015-05-02,5,2,2,CHN
10407,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Wanping Wang (CHN),53,53,53.0,OK,2015-05-02,5,3,3,CHN
10408,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Thibault Guignes (FRA),78,71,63.0,PEN,2015-05-02,5,3,0,FRA
10409,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Thibault Guignes (FRA),80,80,80.0,OK,2015-05-02,5,4,1,FRA
