,onehotencoder__Gender_F,onehotencoder__Gender_M,onehotencoder__Discipline_CNF,onehotencoder__Discipline_CWT,onehotencoder__Discipline_CWTB,onehotencoder__Discipline_FIM,onehotencoder__Card_RED,onehotencoder__Card_WHITE,onehotencoder__Card_YELLOW,onehotencoder__Event Type_Competition,onehotencoder__Event Type_Depth Competition,onehotencoder__Event Type_Mixed Competition,onehotencoder__Event Type_Pool Competition,onehotencoder__Event Type_Team Competition,onehotencoder__Event Type_World Championship,onehotencoder__Event Type_Worldrecord attempt,remainder__Name,remainder__Country,remainder__AP,remainder__RP,remainder__Depth_Difference,remainder__Points,remainder__Remarks,remainder__Day,remainder__Month,remainder__Year,remainder__Experience Dive,remainder__Experience Discipline
19214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nicolas Winkler,GRD,53,53,0,53.0,OK,2019-11-27,11,2019,13,2
19215,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Noah Magloire,DMA,25,25,0,25.0,OK,2019-11-27,11,2019,5,1
19216,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matthieu Duvault,CAN,40,40,0,40.0,OK,2019-11-27,11,2019,27,7
19217,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Aurora Asso,FRA,54,54,0,54.0,OK,2019-11-27,11,2019,6,5
19218,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Stéphane Tourreau,FRA,65,65,0,65.0,OK,2019-11-27,11,2019,47,2
19219,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Weston Moses,USA,38,38,0,38.0,OK,2019-11-27,11,2019,4,4
19220,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nikolai Bohachevsky,ATG,46,46,0,46.0,OK,2019-11-27,11,2019,9,3
19221,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gahyun Park,KOR,51,51,0,51.0,OK,2019-11-27,11,2019,8,6
19222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Thibault Guignes,FRA,120,96,24,71.0,NO TAG,2019-11-27,11,2019,70,51
19223,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Enchante Gallardo,USA,40,40,0,40.0,OK,2019-11-27,11,2019,10,0
19224,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Suryati Anyut,BRN,44,44,0,44.0,OK,2019-12-15,12,2019,0,0
19225,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sungwoo Jeong,KOR,20,20,0,20.0,OK,2019-12-15,12,2019,2,0
19226,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ramar Acuna,PHL,30,30,0,30.0,OK,2019-12-15,12,2019,0,0
19227,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Vincent Guzman,PHL,40,40,0,40.0,OK,2019-12-15,12,2019,2,0
19228,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yongju Lee,KOR,41,41,0,41.0,OK,2019-12-15,12,2019,1,1
19229,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mila Haziman Lazim,BRN,44,44,0,44.0,OK,2019-12-15,12,2019,0,0
19230,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sulmue (Mia) Cho,KOR,35,35,0,35.0,OK,2019-12-15,12,2019,1,0
19231,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ali Maihob,SYR,50,50,0,50.0,OK,2019-12-15,12,2019,9,2
19232,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Faiz Shahminan,BRN,51,31,20,10.0,NO TAG,2019-12-15,12,2019,0,0
19233,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Youngtae Kim,KOR,52,52,0,0.0,DQSP,2019-12-15,12,2019,2,1
19234,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June Choi,KOR,50,50,0,50.0,OK,2019-12-15,12,2019,5,0
19235,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Luca Malaguti,CAN,55,55,0,55.0,OK,2019-12-15,12,2019,1,0
19236,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Meng Wan,CHN,56,56,0,56.0,OK,2019-12-15,12,2019,0,0
19237,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Seulkee Han,KOR,60,44,16,27.0,NO TAG,2019-12-15,12,2019,6,2
19238,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sungmin Lee,KOR,73,73,0,73.0,OK,2019-12-15,12,2019,0,0
19239,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kia Barnes,NZL,12,12,0,12.0,OK,2020-03-13,3,2020,5,2
19240,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Brad James,NZL,33,33,0,33.0,OK,2020-03-13,3,2020,1,0
19241,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ash King,NZL,36,36,0,0.0,DQOTHER,2020-03-13,3,2020,6,2
19242,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kat Mager,DEU,37,30,7,22.0,NO TAG,2020-03-13,3,2020,3,1
19243,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Phil Clayton,NZL,47,47,0,47.0,OK,2020-03-13,3,2020,23,8
19244,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sam Barnes,AUS,35,35,0,35.0,OK,2020-03-13,3,2020,19,0
19245,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Brad James,NZL,56,56,0,56.0,OK,2020-03-14,3,2020,2,1
19246,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kat Mager,DEU,32,32,0,32.0,OK,2020-03-14,3,2020,4,0
19247,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Phil Clayton,NZL,53,53,0,53.0,OK,2020-03-14,3,2020,24,6
19248,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kia Barnes,NZL,17,13,4,8.0,"NO TAG,RP<AP",2020-03-14,3,2020,6,3
19249,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sam Barnes,AUS,35,35,0,0.0,DQOTHER,2020-03-14,3,2020,20,3
19250,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ash King,NZL,40,40,0,40.0,OK,2020-03-14,3,2020,7,2
19251,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Phil Clayton,NZL,57,57,0,57.0,OK,2020-03-15,3,2020,25,8
19252,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Brad James,NZL,56,56,0,56.0,OK,2020-03-15,3,2020,3,0
19253,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ash King,NZL,45,45,0,45.0,OK,2020-03-15,3,2020,8,2
19254,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sam Barnes,AUS,40,40,0,40.0,OK,2020-03-15,3,2020,21,4
19255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kat Mager,DEU,28,28,0,28.0,OK,2020-03-15,3,2020,5,1
19256,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kia Barnes,NZL,15,15,0,15.0,OK,2020-03-15,3,2020,7,0
19257,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Andrey Mezhetov,RUS,25,25,0,25.0,OK,2020-07-19,7,2020,0,0
19258,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mikhail Sychev,RUS,54,54,0,54.0,OK,2020-07-19,7,2020,0,0
19259,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Elena Bulanova,RUS,41,41,0,41.0,OK,2020-07-19,7,2020,0,0
19260,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Natalia Nasretdinova,RUS,15,15,0,15.0,OK,2020-07-19,7,2020,0,0
19261,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Julia Popova,RUS,26,26,0,26.0,OK,2020-07-19,7,2020,0,0
19262,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Michel Filinis2,BRA,50,50,0,50.0,OK,2020-07-23,7,2020,41,7
19263,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Michael Stanka,DEU,43,43,0,43.0,OK,2020-07-23,7,2020,0,0
19264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Fayrouz El Mehdawi,GRC,52,52,0,52.0,OK,2020-07-23,7,2020,11,5
19265,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cornelius Friesendorf,DEU,60,60,0,60.0,OK,2020-07-23,7,2020,21,0
19266,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Florian Burghardt,CHE,48,48,0,48.0,OK,2020-07-23,7,2020,7,0
19267,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Christos Karelos,GRC,95,95,0,95.0,OK,2020-07-25,7,2020,6,2
19268,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Florian Burghardt,CHE,50,50,0,50.0,OK,2020-07-25,7,2020,8,1
19269,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cornelius Friesendorf,DEU,65,65,0,65.0,OK,2020-07-25,7,2020,22,1
19270,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Fayrouz El Mehdawi,GRC,60,60,0,60.0,OK,2020-07-25,7,2020,12,6
19271,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Aris Ioannidis,GRC,56,56,0,56.0,OK,2020-07-25,7,2020,53,17
19272,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Xavier Daru,FRA,63,63,0,63.0,OK,2020-07-25,7,2020,0,0
19273,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Michel Filinis2,BRA,52,52,0,52.0,OK,2020-07-25,7,2020,42,3
19274,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Florian Burghardt,CHE,53,50,3,46.0,"NO TAG,RP<AP",2020-07-26,7,2020,9,2
19275,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Fayrouz El Mehdawi,GRC,65,65,0,65.0,OK,2020-07-26,7,2020,13,6
19276,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cornelius Friesendorf,DEU,72,72,0,72.0,OK,2020-07-26,7,2020,23,6
19277,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Geraldine Mcveay Hervel,MUS,40,40,0,40.0,OK,2020-07-26,7,2020,1,1
19278,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Michel Filinis2,BRA,54,54,0,54.0,OK,2020-07-26,7,2020,43,15
19279,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Aris Ioannidis,GRC,52,52,0,52.0,OK,2020-07-26,7,2020,54,1
19280,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Christos Karelos,GRC,85,85,0,85.0,OK,2020-07-26,7,2020,7,3
19281,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Boris Miletic,HRV,30,15,15,0.0,"NO TAG,RP<AP",2020-07-30,7,2020,0,0
19282,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jakov Misurac,HRV,15,8,7,0.0,"NO TAG,RP<AP",2020-07-30,7,2020,0,0
19283,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Damjan Zupancic,SVN,20,20,0,20.0,OK,2020-07-30,7,2020,0,0
19284,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Attila Laszlo Remenyi,HUN,37,23,14,8.0,"NO TAG,RP<AP",2020-07-30,7,2020,0,0
19285,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Petar Klovar,HRV,61,53,8,44.0,"NO TAG,RP<AP",2020-07-30,7,2020,5,1
19286,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dario Karincic,HRV,38,38,0,38.0,OK,2020-07-30,7,2020,0,0
19287,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Marcell Bagó,HUN,42,42,0,42.0,OK,2020-07-30,7,2020,1,0
19288,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Andre Grce,HRV,25,25,0,25.0,OK,2020-07-30,7,2020,0,0
19289,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Marcell Bagó,HUN,46,46,0,46.0,OK,2020-07-30,7,2020,2,0
19290,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ana Petkovic,HRV,15,11,4,6.0,"NO TAG,RP<AP",2020-07-30,7,2020,0,0
19291,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Richard Vanderbyl,CAN,38,38,0,38.0,OK,2020-08-09,8,2020,0,0
19292,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Braden Haggerty,CAN,31,24,7,16.0,"NO TAG,RP<AP",2020-08-09,8,2020,0,0
19293,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ivett Gonda,CAN,30,30,0,30.0,OK,2020-08-09,8,2020,2,0
19294,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ariane Comeau,CAN,25,17,8,8.0,NO TAG,2020-08-09,8,2020,0,0
19295,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Marko Lubonic,CAN,50,44,6,37.0,"NO TAG,RP<AP",2020-08-09,8,2020,0,0
19296,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yongju Lee,KOR,40,40,0,40.0,OK,2020-08-14,8,2020,2,0
19297,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hyo-Sung An,KOR,25,25,0,25.0,OK,2020-08-14,8,2020,0,0
19298,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yong-Cheol Hwang,KOR,20,20,0,20.0,OK,2020-08-14,8,2020,0,0
19299,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Heebeom Park,KOR,25,15,10,0.0,"NO TAG,RP<AP,DQSP",2020-08-14,8,2020,0,0
19300,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sangdeok Lee,KOR,28,15,13,1.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19301,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sungha Park,KOR,40,29,11,17.0,NO TAG,2020-08-14,8,2020,4,1
19302,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Changhyeon Kim,KOR,40,40,0,40.0,OK,2020-08-14,8,2020,0,0
19303,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Taein Kim,KOR,35,35,0,35.0,OK,2020-08-14,8,2020,5,1
19304,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jayun Choi,KOR,25,19,6,12.0,NO TAG,2020-08-14,8,2020,0,0
19305,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sangwon Yoon,KOR,40,29,11,17.0,NO TAG,2020-08-14,8,2020,0,0
19306,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hoiill Jeong,KOR,30,18,12,0.0,"NO TAG,RP<AP,DQSP",2020-08-14,8,2020,0,0
19307,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sang Beom Jeong,KOR,25,25,0,25.0,OK,2020-08-14,8,2020,0,0
19308,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Youngcheol Song,KOR,27,22,5,16.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19309,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sangho Moon,KOR,32,8,24,0.0,"NO TAG,RP<AP",2020-08-14,8,2020,6,1
19310,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dohun Kim,KOR,20,10,10,0.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19311,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sang Soo Lee,KOR,20,9,11,0.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19312,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Youngtae Kim,KOR,40,40,0,40.0,OK,2020-08-14,8,2020,3,2
19313,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yeonsil Kim,KOR,31,14,17,0.0,"NO TAG,RP<AP,DQSP",2020-08-14,8,2020,0,0
19314,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunmi Lee,KOR,25,15,10,4.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19315,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Juhui Kim,KOR,40,29,11,17.0,"NO TAG,RP<AP",2020-08-14,8,2020,1,1
19316,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kyoungmi Choi,KOR,40,40,0,40.0,OK,2020-08-14,8,2020,5,0
19317,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Seulgi Gu,KOR,26,23,3,19.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19318,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Seungmin Ha,KOR,40,16,24,0.0,"NO TAG,RP<AP",2020-08-14,8,2020,1,0
19319,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jaekwang Kim,KOR,37,23,14,8.0,"NO TAG,RP<AP",2020-08-14,8,2020,5,2
19320,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gyu-Tae Noh,KOR,31,31,0,0.0,DQSP,2020-08-14,8,2020,3,0
19321,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jeongho Park,KOR,40,28,12,15.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19322,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Youngseok Ban,KOR,35,35,0,35.0,OK,2020-08-14,8,2020,1,0
19323,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Seonwoo Hwang,KOR,40,10,30,0.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19324,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kong Jinyoung,KOR,20,20,0,20.0,OK,2020-08-14,8,2020,0,0
19325,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kyunghun Kim,KOR,40,40,0,40.0,OK,2020-08-14,8,2020,5,0
19326,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Soobeen Jung,KOR,32,32,0,32.0,OK,2020-08-14,8,2020,1,1
19327,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dohwan Lee,KOR,40,40,0,40.0,OK,2020-08-14,8,2020,0,0
19328,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kuemna Choi,KOR,32,23,9,13.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19329,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June Choi,KOR,40,26,14,11.0,"NO TAG,RP<AP",2020-08-14,8,2020,6,5
19330,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sanghun Mun,KOR,40,29,11,17.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19331,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kyoungah Kim,KOR,20,20,0,20.0,OK,2020-08-14,8,2020,0,0
19332,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Chae-Seok Lee,KOR,28,28,0,0.0,DQSP,2020-08-14,8,2020,0,0
19333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Doohee Kang,KOR,30,30,0,30.0,OK,2020-08-14,8,2020,0,0
19334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mooho Jo,KOR,35,31,4,26.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
