Start,Diver,Gender,Discipline,Line,Official Top,AP,RP,Card,Points,Remarks,Title Event,Event Type,Day,Category Event
13,Petter Leife (SWE),M,CWT,,00:00,37,37 m,WHITE,37.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
14,Klara Hansson (SWE),F,CNF,,00:00,40,40 m,WHITE,40.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
15,Klara Hansson (SWE),F,FIM,,00:00,60,60 m,WHITE,60.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
16,Klara Hansson (SWE),F,CWT,,00:00,60,60 m,WHITE,60.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
17,Ingela Karlsson (FIN),F,CWT,,00:00,40,-2 m,RED,0.0,DQOTHER,Nordic Deep 2010,Depth Competition,2010-08-14,other
18,Per Westin (SWE),M,FIM,,00:00,66,41 m,YELLOW,15.0,PEN,Nordic Deep 2010,Depth Competition,2010-08-14,other
19,Per Westin (SWE),M,CWT,,00:00,68,51 m,YELLOW,33.0,PEN,Nordic Deep 2010,Depth Competition,2010-08-14,other
20,Per Westin (SWE),M,CWT,,00:00,68,-2 m,RED,0.0,DQOTHER,Nordic Deep 2010,Depth Competition,2010-08-14,other
21,Daan Verhoeven (NLD),M,CNF,,00:00,50,-2 m,RED,0.0,DQOTHER,Nordic Deep 2010,Depth Competition,2010-08-14,other
22,Steinar Schjager (NOR),M,CNF,,00:00,55,55 m,WHITE,55.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
23,Steinar Schjager (NOR),M,CWT,,00:00,70,69 m,YELLOW,67.0,PEN,Nordic Deep 2010,Depth Competition,2010-08-14,other
24,Steinar Schjager (NOR),M,FIM,,00:00,60,60 m,WHITE,60.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
25,Eva Ernkrans (FIN),F,FIM,,00:00,30,30 m,WHITE,30.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
26,Eva Ernkrans (FIN),F,FIM,,00:00,35,35 m,WHITE,35.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
27,Eva Ernkrans (FIN),F,CWT,,00:00,30,30 m,YELLOW,25.0,PEN,Nordic Deep 2010,Depth Competition,2010-08-14,other
28,Eva Ernkrans (FIN),F,CWT,,00:00,33,33 m,WHITE,33.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
29,Eva Ernkrans (FIN),F,CWT,,00:00,36,36 m,WHITE,36.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
30,Christian Ernest (SWE),M,CNF,,00:00,65,65 m,WHITE,65.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
31,Christian Ernest (SWE),M,CNF,,00:00,70,0 m,WHITE,0.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
32,Martin Wikström (SWE),M,CNF,,00:00,40,29 m,YELLOW,17.0,PEN,Nordic Deep 2010,Depth Competition,2010-08-14,other
33,Martin Wikström (SWE),M,FIM,,00:00,56,56 m,WHITE,56.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
34,Martin Wikström (SWE),M,CWT,,00:00,62,62 m,WHITE,62.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
35,Torbjörn Nyman (SWE),M,CNF,,00:00,27,27 m,WHITE,27.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
36,Torbjörn Nyman (SWE),M,CNF,,00:00,30,30 m,WHITE,30.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
37,Torbjörn Nyman (SWE),M,FIM,,00:00,36,36 m,WHITE,36.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
38,Torbjörn Nyman (SWE),M,CWT,,00:00,41,41 m,WHITE,41.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
39,Maria Hovden (NOR),F,FIM,,00:00,40,40 m,WHITE,40.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
40,Maria Hovden (NOR),F,CNF,,00:00,25,25 m,WHITE,25.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
41,Maria Hovden (NOR),F,CWT,,00:00,40,34 m,YELLOW,27.0,PEN,Nordic Deep 2010,Depth Competition,2010-08-14,other
42,Maria Hovden (NOR),F,CWT,,00:00,40,40 m,WHITE,40.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
43,Maria Hovden (NOR),F,CWT,,00:00,43,43 m,WHITE,43.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
44,Morten Rosenvold Villadsen (DNK),M,CNF,,00:00,46,46 m,WHITE,46.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
45,Morten Rosenvold Villadsen (DNK),M,CWT,,00:00,60,60 m,WHITE,60.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
46,Samo Jeranko (SVN),M,CWT,,00:00,43,43 m,WHITE,43.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
47,Samo Jeranko (SVN),M,CWT,,00:00,48,41 m,YELLOW,33.0,PEN,Nordic Deep 2010,Depth Competition,2010-08-14,other
48,Samo Jeranko (SVN),M,FIM,,00:00,43,36 m,YELLOW,28.0,PEN,Nordic Deep 2010,Depth Competition,2010-08-14,other
49,Astrid Rosenvold (DNK),F,CNF,,00:00,25,25 m,WHITE,25.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
50,Max Lindqvist (SWE),M,CNF,,00:00,45,45 m,WHITE,45.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
51,Max Lindqvist (SWE),M,FIM,,00:00,57,57 m,WHITE,57.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
52,Max Lindqvist (SWE),M,CWT,,00:00,50,50 m,WHITE,50.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
53,Mike Palma Ellingsen (DNK),M,CNF,,00:00,25,25 m,WHITE,25.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
54,Mike Palma Ellingsen (DNK),M,CWT,,00:00,35,35 m,WHITE,35.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
55,Ninna Kofod (DNK),F,CNF,,00:00,19,17 m,YELLOW,14.0,PEN,Nordic Deep 2010,Depth Competition,2010-08-14,other
56,Ninna Kofod (DNK),F,CWT,,00:00,25,25 m,WHITE,25.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
57,Ninna Kofod (DNK),F,FIM,,00:00,35,35 m,WHITE,35.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
58,Bertrand Rohrbock (NLD),M,CNF,,00:00,28,28 m,WHITE,28.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
59,Bertrand Rohrbock (NLD),M,CWT,,00:00,35,28 m,YELLOW,20.0,PEN,Nordic Deep 2010,Depth Competition,2010-08-14,other
60,Bertrand Rohrbock (NLD),M,FIM,,00:00,25,25 m,WHITE,25.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
61,Mats Tybell (SWE),M,CWT,,00:00,22,22 m,WHITE,22.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
62,Mats Tybell (SWE),M,CWT,,00:00,28,28 m,WHITE,28.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
63,Sofia Tapani (SWE),F,CNF,,00:00,42,20 m,YELLOW,0.0,PEN,Nordic Deep 2010,Depth Competition,2010-08-14,other
64,Sofia Tapani (SWE),F,CNF,,00:00,42,42 m,WHITE,42.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
65,Sofia Tapani (SWE),F,CNF,,00:00,47,38 m,YELLOW,28.0,PEN,Nordic Deep 2010,Depth Competition,2010-08-14,other
66,Fanny Ehrenberg (SWE),F,CNF,,00:00,44,-2 m,RED,0.0,DQBO,Nordic Deep 2010,Depth Competition,2010-08-14,other
67,Fanny Ehrenberg (SWE),F,FIM,,00:00,51,47 m,YELLOW,42.0,PEN,Nordic Deep 2010,Depth Competition,2010-08-14,other
68,Fanny Ehrenberg (SWE),F,CWT,,00:00,51,32 m,YELLOW,12.0,PEN,Nordic Deep 2010,Depth Competition,2010-08-14,other
69,Danny Swalas (SWE),M,CNF,,00:00,33,28 m,YELLOW,22.0,PEN,Nordic Deep 2010,Depth Competition,2010-08-14,other
70,Danny Swalas (SWE),M,FIM,,00:00,41,41 m,WHITE,41.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
71,Danny Swalas (SWE),M,CWT,,00:00,42,0 m,WHITE,0.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
72,Danny Swalas (SWE),M,CWT,,00:00,42,42 m,WHITE,42.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
73,Johan Blomkvist (SWE),M,CNF,,00:00,20,20 m,WHITE,20.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
74,Johan Blomkvist (SWE),M,FIM,,00:00,40,40 m,WHITE,40.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
75,Johan Blomkvist (SWE),M,CWT,,00:00,30,30 m,WHITE,30.0,OK,Nordic Deep 2010,Depth Competition,2010-08-14,other
1,Klara Hansson (SWE),F,CNF,,00:00,50,-2 m,RED,0.0,DQBO,Enjoy the Darkness,Depth Competition,2010-09-04,other
2,Annelie Pompe (SWE),F,FIM,,00:00,71,36 m,YELLOW,0.0,PEN,Enjoy the Darkness,Depth Competition,2010-09-04,other
3,Max Lindqvist (SWE),M,CWT,,00:00,65,55 m,YELLOW,44.0,PEN,Enjoy the Darkness,Depth Competition,2010-09-04,other
1,Natalia Molchanova (RUS),F,CNF,,00:00,66,66 m,WHITE,66.0,OK,FDD Russian Open,Depth Competition,2012-05-08,other
2,Alexey Molchanov (RUS),M,CNF,,00:00,77,77 m,RED,0.0,DQBO,FDD Russian Open,Depth Competition,2012-05-08,other
3,Alexey Molchanov (RUS),M,CNF,,00:00,70,70 m,WHITE,70.0,OK,FDD Russian Open,Depth Competition,2012-05-08,other
4,Olga Surykova (RUS),F,CWT,,00:00,59,59 m,WHITE,59.0,OK,FDD Russian Open,Depth Competition,2012-05-08,other
5,Olga Surykova (RUS),F,CWT,,00:00,61,61 m,WHITE,61.0,OK,FDD Russian Open,Depth Competition,2012-05-08,other
6,Yury Shmatko (RUS),M,CWT,,00:00,77,77 m,WHITE,77.0,OK,FDD Russian Open,Depth Competition,2012-05-08,other
7,Yury Shmatko (RUS),M,CNF,,00:00,45,45 m,WHITE,45.0,OK,FDD Russian Open,Depth Competition,2012-05-08,other
8,Evgeny Sychev (RUS),M,CWT,,00:00,76,70 m,YELLOW,58.0,PEN,FDD Russian Open,Depth Competition,2012-05-08,other
9,Evgeny Sychev (RUS),M,CWT,,00:00,74,70 m,YELLOW,65.0,PEN,FDD Russian Open,Depth Competition,2012-05-08,other
10,Rustem Ishmurzin (RUS),M,CWT,,00:00,46,46 m,YELLOW,41.0,PEN,FDD Russian Open,Depth Competition,2012-05-08,other
11,Rustem Ishmurzin (RUS),M,CNF,,00:00,28,28 m,RED,0.0,DQSP,FDD Russian Open,Depth Competition,2012-05-08,other
12,Pavel Selimyan (RUS),M,CWT,,00:00,57,49 m,YELLOW,40.0,PEN,FDD Russian Open,Depth Competition,2012-05-08,other
13,Pavel Selimyan (RUS),M,CWT,,00:00,60,60 m,YELLOW,50.0,PEN,FDD Russian Open,Depth Competition,2012-05-08,other
14,Valery Chufarov (RUS),M,CNF,,00:00,33,33 m,WHITE,33.0,OK,FDD Russian Open,Depth Competition,2012-05-08,other
15,Valery Chufarov (RUS),M,CWT,,00:00,40,40 m,RED,0.0,DQSP,FDD Russian Open,Depth Competition,2012-05-08,other
16,Nadia Borozdenkova (RUS),F,CNF,,00:00,33,33 m,YELLOW,28.0,PEN,FDD Russian Open,Depth Competition,2012-05-08,other
17,Igor Bolgov (RUS),M,CWT,,00:00,45,0 m,RED,0.0,DQOTHER,FDD Russian Open,Depth Competition,2012-05-08,other
18,Igor Bolgov (RUS),M,CWT,,00:00,45,45 m,RED,0.0,DQBO,FDD Russian Open,Depth Competition,2012-05-08,other
19,Denis Sokolov (RUS),M,CWT,,00:00,55,55 m,YELLOW,50.0,PEN,FDD Russian Open,Depth Competition,2012-05-08,other
20,Tatiana Zemskikh (RUS),F,CNF,,00:00,23,23 m,WHITE,23.0,OK,FDD Russian Open,Depth Competition,2012-05-08,other
21,Tatiana Zemskikh (RUS),F,CWT,,00:00,46,26 m,YELLOW,5.0,PEN,FDD Russian Open,Depth Competition,2012-05-08,other
22,Elena Bakhtina (RUS),F,CWT,,00:00,20,20 m,RED,0.0,DQSP,FDD Russian Open,Depth Competition,2012-05-08,other
23,Thomas Reiner (DEU),M,CWT,,00:00,60,60 m,WHITE,60.0,OK,FDD Russian Open,Depth Competition,2012-05-08,other
24,Thomas Reiner (DEU),M,CNF,,00:00,41,41 m,YELLOW,36.0,PEN,FDD Russian Open,Depth Competition,2012-05-08,other
25,Sergey Borisov (RUS),M,CNF,,00:00,35,35 m,RED,0.0,DQSP,FDD Russian Open,Depth Competition,2012-05-08,other
26,Sergey Borisov (RUS),M,CNF,,00:00,37,31 m,RED,-6.0,DQSP,FDD Russian Open,Depth Competition,2012-05-08,other
27,Konstantin Danilov (RUS),M,CNF,,00:00,20,20 m,YELLOW,15.0,PEN,FDD Russian Open,Depth Competition,2012-05-08,other
28,Konstantin Danilov (RUS),M,CWT,,00:00,27,27 m,WHITE,27.0,OK,FDD Russian Open,Depth Competition,2012-05-08,other
29,Alexander Gerasimenko (RUS),M,CNF,,00:00,28,28 m,WHITE,28.0,OK,FDD Russian Open,Depth Competition,2012-05-08,other
30,Vadim Andronov (RUS),M,CWT,,00:00,48,48 m,RED,0.0,DQBO,FDD Russian Open,Depth Competition,2012-05-08,other
31,Alexandra Ponomareva (RUS),F,CWT,,00:00,40,40 m,YELLOW,35.0,PEN,FDD Russian Open,Depth Competition,2012-05-08,other
32,Mark Kolesnik (RUS),M,CNF,,00:00,40,40 m,YELLOW,35.0,PEN,FDD Russian Open,Depth Competition,2012-05-08,other
33,Mark Kolesnik (RUS),M,CWT,,00:00,60,55 m,RED,-6.0,DQSP,FDD Russian Open,Depth Competition,2012-05-08,other
34,Alexey Mikhaylov (RUS),M,CNF,,00:00,33,33 m,WHITE,33.0,OK,FDD Russian Open,Depth Competition,2012-05-08,other
35,Alexey Mikhaylov (RUS),M,CWT,,00:00,45,45 m,RED,0.0,DQOTHER,FDD Russian Open,Depth Competition,2012-05-08,other
36,Petrov Andrey (RUS),M,CWT,,00:00,30,30 m,WHITE,30.0,OK,FDD Russian Open,Depth Competition,2012-05-08,other
37,Slavskiy Vitali (RUS),M,CNF,,00:00,37,37 m,RED,0.0,DQSP,FDD Russian Open,Depth Competition,2012-05-08,other
38,Taya Soboleva (RUS),F,CWT,,00:00,45,45 m,RED,0.0,DQSP,FDD Russian Open,Depth Competition,2012-05-08,other
39,Vadim Gomoz (),M,CNF,,00:00,15,15 m,RED,0.0,DQSP,FDD Russian Open,Depth Competition,2012-05-08,other
40,Vadim Gomoz (),M,CNF,,00:00,15,15 m,WHITE,15.0,OK,FDD Russian Open,Depth Competition,2012-05-08,other
3,Ulrich Wulff (DEU),M,CWT,,00:00,62,26 m,YELLOW,-11.0,PEN,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
4,Ulrich Wulff (DEU),M,CWT,,00:00,62,59 m,YELLOW,55.0,PEN,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
6,Alena Zabloudilová (CZE),F,CWT,,00:00,75,75 m,WHITE,75.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
7,Alena Zabloudilová (CZE),F,CWT,,00:00,70,70 m,WHITE,70.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
10,Ilka Michaelis (DEU),F,CWT,,00:00,41,41 m,YELLOW,36.0,PEN,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
11,Ilka Michaelis (DEU),F,FIM,,00:00,47,40 m,YELLOW,32.0,PEN,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
13,Irina Veverka(Karina) (RUS),F,CWT,,00:00,58,58 m,WHITE,58.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
14,Irina Veverka(Karina) (RUS),F,CWT,,00:00,62,62 m,WHITE,62.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
15,Natalia Zharkova (UKR),F,CWT,,00:00,67,67 m,YELLOW,62.0,PEN,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
18,Evgeny Sychev (RUS),M,CWT,,00:00,80,63 m,YELLOW,45.0,PEN,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
19,Evgeny Sychev (RUS),M,CWT,,00:00,80,69 m,YELLOW,57.0,PEN,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
20,Pepe Arcos (ESP),M,CWT,,00:00,82,74 m,YELLOW,60.0,PEN,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
21,Stefan Randig (DEU),M,CWT,,00:00,85,46 m,YELLOW,6.0,PEN,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
22,Stefan Randig (DEU),M,CWT,,00:00,85,85 m,WHITE,85.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
23,Marc Lenoir (FRA),M,FIM,,00:00,66,66 m,WHITE,66.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
24,Jonathan Sunnex (NZL),M,CWT,,00:00,70,70 m,WHITE,70.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
25,Jonathan Sunnex (NZL),M,CWT,,00:00,75,72 m,YELLOW,68.0,PEN,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
27,Berger Pascal (CHE),M,CWT,,00:00,50,50 m,WHITE,50.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
28,Berger Pascal (CHE),M,CWT,,00:00,55,50 m,YELLOW,44.0,PEN,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
30,Morten Rosenvold Villardsen (DNK),M,CWT,,00:00,69,69 m,WHITE,69.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
31,Morten Rosenvold Villardsen (DNK),M,CWT,,00:00,75,67 m,YELLOW,58.0,PEN,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
34,Thomas Reiner (DEU),M,CWT,,00:00,71,71 m,WHITE,71.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
35,Andreas Koerber (AUT),M,CWT,,00:00,46,46 m,WHITE,46.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
36,Andreas Koerber (AUT),M,CWT,,00:00,50,50 m,YELLOW,45.0,PEN,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
39,Johan Nielsen (DNK),M,CWT,,00:00,40,40 m,WHITE,40.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
40,Johan Nielsen (DNK),M,CWT,,00:00,46,46 m,WHITE,46.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
43,Jeanine Grasmeijer (NLD),F,FIM,,00:00,65,65 m,WHITE,65.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
44,Jeanine Grasmeijer (NLD),F,FIM,,00:00,67,67 m,WHITE,67.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
45,Richard Bevaw (GBR),M,FIM,,00:00,45,45 m,WHITE,45.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
49,Ahmed Khoori (ARE),M,FIM,,00:00,46,46 m,WHITE,46.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
50,Ahmed Khoori (ARE),M,CWT,,00:00,45,45 m,WHITE,45.0,OK,FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt),Mixed Competition,2012-05-30,other
1,Emma Åkerrén (SWE),F,CNF,,00:00,25,25 m,WHITE,25.0,OK,Nordic Deep 2012,Mixed Competition,2012-07-28,other
2,Emma Åkerrén (SWE),F,CWT,,00:00,27,27 m,WHITE,27.0,OK,Nordic Deep 2012,Mixed Competition,2012-07-28,other
3,Sofia Tapani (SWE),F,CNF,,00:00,35,16 m,YELLOW,-4.0,PEN,Nordic Deep 2012,Mixed Competition,2012-07-28,other
4,Björn Carlsson (SWE),M,CNF,,00:00,20,20 m,WHITE,20.0,OK,Nordic Deep 2012,Mixed Competition,2012-07-28,other
5,Björn Carlsson (SWE),M,CWT,,00:00,25,23 m,YELLOW,20.0,PEN,Nordic Deep 2012,Mixed Competition,2012-07-28,other
6,Hildur Sahlström Hallman (SWE),F,CNF,,00:00,35,18 m,YELLOW,0.0,PEN,Nordic Deep 2012,Mixed Competition,2012-07-28,other
7,Hildur Sahlström Hallman (SWE),F,CWT,,00:00,37,37 m,WHITE,37.0,OK,Nordic Deep 2012,Mixed Competition,2012-07-28,other
1,Erik Milles (SWE),M,CWT,,00:00,50,45 m,YELLOW,39.0,PEN,Swedish Championship in depth,Depth Competition,2013-08-01,other
2,Erik Milles (SWE),M,CWT,,00:00,55,47 m,YELLOW,38.0,PEN,Swedish Championship in depth,Depth Competition,2013-08-01,other
3,Erik Milles (SWE),M,CWT,,00:00,55,44 m,YELLOW,32.0,PEN,Swedish Championship in depth,Depth Competition,2013-08-01,other
4,Petter Leife (SWE),M,FIM,,00:00,36,35 m,YELLOW,33.0,PEN,Swedish Championship in depth,Depth Competition,2013-08-01,other
5,Petter Leife (SWE),M,CWT,,00:00,30,28 m,YELLOW,25.0,PEN,Swedish Championship in depth,Depth Competition,2013-08-01,other
6,Petter Leife (SWE),M,CNF,,00:00,27,27 m,WHITE,27.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
7,Christian Ernest (SWE),M,CNF,,00:00,46,46 m,WHITE,46.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
8,Christian Ernest (SWE),M,CNF,,00:00,50,17 m,YELLOW,-17.0,PEN,Swedish Championship in depth,Depth Competition,2013-08-01,other
9,Christian Ernest (SWE),M,CNF,,00:00,50,19 m,YELLOW,-13.0,PEN,Swedish Championship in depth,Depth Competition,2013-08-01,other
10,Johan Hägg (SWE),M,FIM,,00:00,60,60 m,WHITE,60.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
11,Johan Hägg (SWE),M,CWT,,00:00,58,58 m,WHITE,58.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
12,Johan Hägg (SWE),M,CNF,,00:00,48,48 m,WHITE,48.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
13,Piero Giobbi (SWE),M,FIM,,00:00,50,50 m,WHITE,50.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
14,Piero Giobbi (SWE),M,CWT,,00:00,58,58 m,WHITE,58.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
15,Piero Giobbi (SWE),M,CNF,,00:00,55,55 m,WHITE,55.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
16,Sofia Tapani (SWE),F,CNF,,00:00,40,40 m,WHITE,40.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
17,Sofia Tapani (SWE),F,CWT,,00:00,50,17 m,YELLOW,-17.0,PEN,Swedish Championship in depth,Depth Competition,2013-08-01,other
18,Sofia Tapani (SWE),F,CWT,,00:00,50,42 m,YELLOW,33.0,PEN,Swedish Championship in depth,Depth Competition,2013-08-01,other
19,Per Areskog (SWE),M,FIM,,00:00,30,30 m,WHITE,30.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
20,Per Areskog (SWE),M,CWT,,00:00,32,32 m,WHITE,32.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
21,Per Areskog (SWE),M,CNF,,00:00,32,29 m,YELLOW,25.0,PEN,Swedish Championship in depth,Depth Competition,2013-08-01,other
22,Gabriel Manne (SWE),M,FIM,,00:00,36,36 m,WHITE,36.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
23,Gabriel Manne (SWE),M,CWT,,00:00,37,37 m,WHITE,37.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
24,Gabriel Manne (SWE),M,CNF,,00:00,36,36 m,WHITE,36.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
25,Nils Manne (SWE),M,FIM,,00:00,34,27 m,YELLOW,19.0,PEN,Swedish Championship in depth,Depth Competition,2013-08-01,other
26,Nils Manne (SWE),M,CWT,,00:00,30,30 m,WHITE,30.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
27,Nils Manne (SWE),M,CNF,,00:00,25,13 m,YELLOW,0.0,PEN,Swedish Championship in depth,Depth Competition,2013-08-01,other
28,Erki Enkvist (EST),M,FIM,,00:00,43,43 m,WHITE,43.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
29,Erki Enkvist (EST),M,CNF,,00:00,36,36 m,WHITE,36.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
30,Erki Enkvist (EST),M,CWT,,00:00,47,47 m,WHITE,47.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
31,Linda Stenman (SWE),F,FIM,,00:00,25,25 m,WHITE,25.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
32,Linda Stenman (SWE),F,CWT,,00:00,30,30 m,WHITE,30.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
33,Linda Stenman (SWE),F,CNF,,00:00,23,23 m,WHITE,23.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
34,Genevieve Manbre (SWE),F,FIM,,00:00,22,22 m,WHITE,22.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
35,Genevieve Manbre (SWE),F,CWT,,00:00,32,32 m,WHITE,32.0,OK,Swedish Championship in depth,Depth Competition,2013-08-01,other
36,Genevieve Manbre (SWE),F,CNF,,00:00,28,18 m,YELLOW,7.0,PEN,Swedish Championship in depth,Depth Competition,2013-08-01,other
1,Linda Stenman (SWE),F,CWT,,00:00,26,26 m,WHITE,26.0,OK,West coast pre-summer battle ,Depth Competition,2015-06-13,other
2,Mati Lindqvist (SWE),M,CWT,,00:00,30,30 m,WHITE,30.0,OK,West coast pre-summer battle ,Depth Competition,2015-06-13,other
